Counter,Channel1,Channel2
4838,2190,1710
4839,2270,1722
4840,2333,1767
4841,2377,1849
4842,2440,1870
4843,2414,1867
4844,2510,1788
4845,2711,1708
4846,2743,1707
4847,2762,1695
4848,2779,1693
4849,2860,1725
4850,2863,1770
4851,2813,1847
4852,2874,1870
4853,2862,1853
4854,2955,1802
4855,3068,1740
4856,3064,1708
4857,3052,1718
4858,3018,1738
4859,3070,1772
4860,3082,1801
4861,2988,1866
4862,2954,1917
4863,3033,1913
4864,3037,1819
4865,3051,1725
4866,3101,1727
4867,3084,1742
4868,3163,1724
4869,3115,1752
4870,3007,1789
4871,2974,1866
4872,2990,1899
4873,2943,1903
4874,3064,1804
4875,3050,1736
4876,3085,1727
4877,3064,1737
4878,3022,1725
4879,3015,1722
4880,2973,1771
4881,2909,1850
4882,2904,1883
4883,2890,1880
4884,2922,1820
4885,2984,1740
4886,2970,1739
4887,2984,1737
4888,2935,1720
4889,2889,1727
4890,2907,1756
4891,2797,1832
4892,2792,1866
4893,2830,1865
4894,2892,1786
4895,2808,1721
4896,2828,1710
4897,2889,1720
4898,2888,1723
4899,2799,1736
4900,2760,1799
4901,2743,1872
4902,2685,1899
4903,2702,1884
4904,2703,1815
4905,2760,1759
4906,2813,1753
4907,2747,1753
4908,2760,1753
4909,2799,1768
4910,2734,1832
4911,2663,1880
4912,2622,1913
4913,2584,1898
4914,2682,1819
4915,2748,1736
4916,2686,1738
4917,2714,1725
4918,2680,1725
4919,2634,1754
4920,2601,1789
4921,2602,1865
4922,2571,1885
4923,2540,1864
4924,2601,1791
4925,2584,1719
4926,2560,1704
4927,2591,1720
4928,2622,1724
4929,2637,1736
4930,2602,1773
4931,2458,1853
4932,2379,1913
4933,2424,1882
4934,2472,1802
4935,2538,1736
4936,2618,1720
4937,2587,1704
4938,2511,1705
4939,2478,1736
4940,2445,1752
4941,2367,1833
4942,2411,1850
4943,2379,1850
4944,2396,1770
4945,2456,1690
4946,2508,1675
4947,2476,1694
4948,2473,1706
4949,2488,1706
4950,2473,1756
4951,2283,1823
4952,2316,1863
4953,2363,1854
4954,2347,1773
4955,2440,1705
4956,2394,1691
4957,2439,1707
4958,2395,1721
4959,2380,1726
4960,2367,1773
4961,2328,1833
4962,2335,1852
4963,2333,1881
4964,2269,1790
4965,2366,1719
4966,2360,1692
4967,2334,1693
4968,2333,1708
4969,2364,1706
4970,2285,1788
4971,2296,1848
4972,2174,1869
4973,2200,1864
4974,2252,1800
4975,2313,1703
4976,2314,1692
4977,2334,1708
4978,2281,1707
4979,2316,1708
4980,2250,1742
4981,2222,1818
4982,2191,1851
4983,2155,1850
4984,2219,1773
4985,2284,1690
4986,2262,1720
4987,2233,1708
4988,2232,1691
4989,2319,1689
4990,2200,1758
4991,2190,1833
4992,2176,1867
4993,2093,1835
4994,2185,1788
4995,2233,1720
4996,2238,1694
4997,2232,1705
4998,2300,1691
4999,2221,1704
5000,2173,1771
