Counter,Channel1,Channel2
4768,1914,1624
4769,1902,1627
4770,1832,1770
4771,1710,2008
4772,1676,2123
4773,1721,2079
4774,1846,1864
4775,1914,1694
4776,1913,1663
4777,1910,1640
4778,1900,1623
4779,1899,1614
4780,1819,1751
4781,1705,1981
4782,1661,2105
4783,1708,2059
4784,1833,1839
4785,1903,1674
4786,1899,1656
4787,1901,1630
4788,1897,1611
4789,1897,1613
4790,1808,1753
4791,1691,1995
4792,1658,2110
4793,1705,2079
4794,1817,1855
4795,1888,1687
4796,1895,1673
4797,1885,1655
4798,1887,1640
4799,1895,1643
4800,1819,1774
4801,1693,2009
4802,1658,2125
4803,1695,2091
4804,1818,1867
4805,1888,1688
4806,1897,1657
4807,1895,1640
4808,1896,1624
4809,1886,1629
4810,1819,1752
4811,1692,1992
4812,1658,2107
4813,1695,2074
4814,1819,1852
4815,1896,1673
4816,1900,1644
4817,1901,1641
4818,1901,1627
4819,1896,1626
4820,1832,1741
4821,1709,1982
4822,1672,2105
4823,1704,2058
4824,1817,1837
4825,1901,1662
4826,1903,1643
4827,1898,1629
4828,1901,1612
4829,1887,1610
4830,1831,1738
4831,1710,1977
4832,1672,2091
4833,1705,2060
4834,1821,1849
4835,1900,1662
4836,1895,1640
4837,1883,1615
4838,1883,1609
4839,1883,1595
4840,1805,1720
4841,1689,1950
4842,1643,2074
4843,1678,2060
4844,1800,1835
4845,1869,1646
4846,1869,1626
4847,1867,1625
4848,1870,1608
4849,1868,1612
4850,1799,1726
4851,1673,1978
4852,1632,2095
4853,1673,2062
4854,1801,1849
4855,1869,1660
4856,1880,1644
4857,1865,1630
4858,1866,1623
4859,1864,1615
4860,1792,1737
4861,1677,1980
4862,1642,2092
4863,1676,2057
4864,1800,1834
4865,1882,1656
4866,1880,1626
4867,1868,1609
4868,1866,1591
4869,1864,1581
4870,1802,1705
4871,1688,1944
4872,1639,2063
4873,1676,2043
4874,1802,1832
4875,1879,1644
4876,1871,1623
4877,1879,1608
4878,1871,1592
4879,1864,1593
4880,1788,1709
4881,1671,1951
4882,1627,2063
4883,1662,2047
4884,1787,1848
4885,1866,1660
4886,1868,1641
4887,1867,1614
4888,1866,1594
4889,1864,1599
4890,1800,1723
4891,1673,1952
4892,1641,2080
4893,1680,2059
4894,1802,1864
4895,1883,1687
4896,1883,1657
4897,1872,1631
4898,1870,1613
4899,1865,1610
4900,1804,1722
4901,1688,1966
4902,1643,2104
4903,1673,2063
4904,1784,1855
4905,1869,1662
4906,1882,1641
4907,1881,1628
4908,1870,1606
4909,1868,1608
4910,1804,1723
4911,1688,1976
4912,1642,2107
4913,1677,2075
4914,1789,1851
4915,1871,1676
4916,1880,1647
4917,1871,1643
4918,1869,1616
4919,1864,1613
4920,1798,1725
4921,1673,1977
4922,1632,2105
4923,1664,2076
4924,1785,1870
4925,1868,1689
4926,1869,1661
4927,1863,1643
4928,1866,1614
4929,1853,1614
4930,1788,1727
4931,1673,1978
4932,1630,2106
4933,1672,2089
4934,1784,1871
4935,1867,1694
4936,1869,1658
4937,1871,1643
4938,1870,1626
4939,1866,1611
4940,1805,1722
4941,1689,1967
4942,1646,2105
4943,1678,2075
4944,1787,1853
4945,1869,1662
4946,1869,1643
4947,1869,1627
4948,1866,1612
4949,1863,1600
4950,1804,1720
4951,1675,1959
4952,1627,2089
4953,1663,2074
4954,1785,1866
4955,1871,1675
4956,1870,1645
4957,1866,1640
4958,1867,1612
4959,1871,1599
4960,1819,1708
4961,1689,1951
4962,1643,2088
4963,1672,2060
4964,1800,1853
4965,1881,1659
4966,1871,1627
4967,1872,1607
4968,1868,1595
4969,1867,1591
4970,1816,1704
4971,1690,1936
4972,1644,2064
4973,1672,2060
4974,1785,1850
4975,1872,1647
4976,1871,1626
4977,1870,1611
4978,1866,1596
4979,1864,1596
4980,1802,1710
4981,1672,1964
4982,1625,2087
4983,1660,2073
4984,1786,1870
4985,1868,1675
4986,1867,1654
4987,1865,1631
4988,1866,1611
4989,1853,1608
4990,1805,1706
4991,1679,1951
4992,1640,2092
4993,1672,2088
4994,1787,1883
4995,1879,1689
4996,1869,1657
4997,1866,1629
4998,1866,1613
4999,1865,1623
5000,1806,1724
